year,j_day,num_animals,manure,urea_conc,ammoniacal_N_conc,manure_N,total_solids,manure_VSd,manure_VSnond,WIP_frac,WOP_frac,manure_P,P_frac,K_manure,enteric_methane
2011,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,35,1,26.1719572596985,0.34,0.14,6760.707474910526,96.48910482000001,7087.413,859.39,0.00038676161499330493,3.86761614993305e-05,26.1719572596985,0.0007735232299866099,6944.058410100001,453.13753278822617
2012,36,1,26.1719572596985,0.34,0.14,6760.707474910526,96.48910482000001,7087.413,859.39,0.00038676161499330493,3.86761614993305e-05,26.1719572596985,0.0007735232299866099,6944.058410100001,453.13753278822617
2012,37,1,26.1719572596985,0.34,0.14,6760.707474910526,96.48910482000001,7087.413,859.39,0.00038676161499330493,3.86761614993305e-05,26.1719572596985,0.0007735232299866099,6944.058410100001,453.13753278822617
2012,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
